run_id,episode,sim_env_id,policy_name,slam_mode,Psucc_episode,tau_i_sec,Dinc_episode,Aloc_episode,Econ_Wh_episode,Etime_sec_episode,coverage_C,mu_cvg_final,waypoints_reached,pre_drift_alerts,mean_speed_mps,mean_mu_T,mean_mu_L,mean_mu_W,mean_mu_A,reward_sum,op_cbrs_lib_hits,op_cbrs_lib_misses,op_cbrs_lib_misses_no_lib,op_cbrs_lib_hit_ratio,terminated,truncated
20260514_003423,2,e1,PPO-OSD+Fuzzy+OP-CBRS-Source-e1,proxy,1,114.72,0,0.9895397489539749,6.176671424561781,114.72,0.5,0.39375000000000004,16,23,0.6386836135611873,0.5181030832835226,1.0,0.5751329386564453,0.9079933310963898,954.1877240336249,1434,0,0,1.0,1,0
20260514_003423,3,e1,PPO-OSD+Fuzzy+OP-CBRS-Source-e1,proxy,1,112.4,2,0.9743772241992883,6.06927817291114,112.4,0.5,0.39375000000000004,16,30,0.6513657175137055,0.5179086171835287,1.0,0.7882296436781546,0.9062583018675135,947.0764198943615,0,1405,0,0.0,1,0
20260514_003423,4,e1,PPO-OSD+Fuzzy+OP-CBRS-Source-e1,proxy,1,115.84,3,0.9779005524861878,6.2290918792896015,115.84,0.5,0.39375000000000004,16,34,0.6333032731707748,0.5201688289265988,1.0,0.36193032619769056,0.9102215017184547,956.7142838481591,1448,0,0,1.0,1,0
20260514_003423,5,e1,PPO-OSD+Fuzzy+OP-CBRS-Source-e1,proxy,1,109.04,0,0.9941305942773294,5.914211227250114,109.04,0.5,0.39375000000000004,16,5,0.6716345941766779,0.5180857614505824,1.0,0.9137201406238079,0.9037312459830155,939.3818459248416,0,1363,0,0.0,1,0
20260514_003423,6,e1,PPO-OSD+Fuzzy+OP-CBRS-Source-e1,proxy,1,110.96000000000001,0,0.9646719538572458,6.002651493030089,110.96000000000001,0.5,0.39375000000000004,16,31,0.6600239410319599,0.5203355134411377,1.0,0.4966031466956735,0.9052045883258784,945.6728568460514,1387,0,0,1.0,1,0
20260514_003423,7,e1,PPO-OSD+Fuzzy+OP-CBRS-Source-e1,proxy,1,111.60000000000001,4,0.985663082437276,6.031973405447042,111.60000000000001,0.5,0.39375000000000004,16,33,0.6560446833624207,0.5176484895033288,1.0,0.5782314190498637,0.9045581162736943,944.9300354399495,1395,0,0,1.0,1,0
20260514_003423,8,e1,PPO-OSD+Fuzzy+OP-CBRS-Source-e1,proxy,1,106.88,0,0.9752994011976048,5.815988337091104,106.88,0.5,0.39375000000000004,16,22,0.684963084835403,0.5124886387938414,1.0,1.0,0.9123238765441968,933.6942904537833,0,1336,0,0.0,1,0
20260514_003423,9,e1,PPO-OSD+Fuzzy+OP-CBRS-Source-e1,proxy,1,112.4,1,0.9793594306049822,6.0702233079113945,112.4,0.5,0.39375000000000004,16,48,0.6518213160415561,0.5160993899339098,1.0,0.5432698788162348,0.9059761810476626,948.140669385778,1405,0,0,1.0,1,0
20260514_003423,10,e1,PPO-OSD+Fuzzy+OP-CBRS-Source-e1,proxy,1,113.60000000000001,1,0.95,6.127662777627242,113.60000000000001,0.5,0.39375000000000004,16,23,0.6457674613091308,0.510536971830986,1.0,0.7503385352809149,0.9051999196203593,949.2092691901389,0,1420,0,0.0,1,0
20260514_003423,11,e1,PPO-OSD+Fuzzy+OP-CBRS-Source-e1,proxy,1,115.44,1,0.9854469854469855,6.210635407884064,115.44,0.5,0.39375000000000004,16,19,0.6349668918759642,0.5154489654489658,1.0,0.21466407562928566,0.9099629851180268,962.0893717202936,0,1443,0,0.0,1,0
20260514_003423,12,e1,PPO-OSD+Fuzzy+OP-CBRS-Source-e1,proxy,1,111.60000000000001,0,0.992831541218638,6.031485172888241,111.60000000000001,0.5,0.39375000000000004,16,20,0.6558211821488582,0.5186911162314394,1.0,0.6311315685966291,0.906591162470637,947.1771240941337,1395,0,0,1.0,1,0
20260514_003423,13,e1,PPO-OSD+Fuzzy+OP-CBRS-Source-e1,proxy,1,113.60000000000001,3,0.9873239436619718,6.125635869066565,113.60000000000001,0.5,0.39375000000000004,16,70,0.6454673088037632,0.519946554325956,1.0,0.55517536911349,0.9070563402442289,951.1128756342622,1420,0,0,1.0,1,0
20260514_003423,14,e1,PPO-OSD+Fuzzy+OP-CBRS-Source-e1,proxy,1,114.72,4,0.9735006973500697,6.177579107919549,114.72,0.5,0.39375000000000004,16,42,0.6390049144875055,0.5167183452879061,1.0,0.47654213810653745,0.9074870638970618,952.1732179485011,1434,0,0,1.0,1,0
20260514_003423,15,e1,PPO-OSD+Fuzzy+OP-CBRS-Source-e1,proxy,1,112.24000000000001,2,0.9672131147540983,6.061538853413004,112.24000000000001,0.5,0.39375000000000004,16,22,0.6519223443967312,0.5142418032786888,1.0,0.6366401683483154,0.9050725800832741,945.5654454225747,1403,0,0,1.0,1,0
20260514_003423,16,e1,PPO-OSD+Fuzzy+OP-CBRS-Source-e1,proxy,1,117.28,3,0.984993178717599,6.296696877705542,117.28,0.5,0.39375000000000004,16,45,0.6252061992497431,0.5143764617033724,1.0,0.2894015143158007,0.910409463948996,964.1675741654203,0,1466,0,0.0,1,0
20260514_003423,17,e1,PPO-OSD+Fuzzy+OP-CBRS-Source-e1,proxy,1,112.48,0,0.9857752489331437,6.07397684411533,112.48,0.5,0.39375000000000004,16,40,0.651594872251259,0.5163298872180452,1.0,0.6761079979823702,0.9065854811392667,948.5927447353159,1406,0,0,1.0,1,0
20260514_003423,18,e1,PPO-OSD+Fuzzy+OP-CBRS-Source-e1,proxy,1,113.68,6,0.9781843771991555,6.128223307142174,113.68,0.5,0.39375000000000004,16,43,0.6441009778904294,0.5183472403739823,1.0,0.6327448216823085,0.9071845484908639,948.8605874966165,1421,0,0,1.0,1,0
