run_id,episode,sim_env_id,policy_name,slam_mode,Psucc_episode,tau_i_sec,Dinc_episode,Aloc_episode,Econ_Wh_episode,Etime_sec_episode,coverage_C,mu_cvg_final,waypoints_reached,pre_drift_alerts,mean_speed_mps,mean_mu_T,mean_mu_L,mean_mu_W,mean_mu_A,reward_sum,op_cbrs_lib_hits,op_cbrs_lib_misses,op_cbrs_lib_misses_no_lib,op_cbrs_lib_hit_ratio,terminated,truncated
20260514_035650,2,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,1,92.72,1,1.0,5.306969525234601,92.72,0.4166666666666667,0.2916666666666667,12,0,0.8849157559604249,0.9565228645383951,1.0,0.42457442890851077,0.8886493270033374,929.7785542724474,1159,0,0,1.0,1,0
20260514_035650,4,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,1,95.68,3,0.9966555183946488,5.433412557279483,95.68,0.4166666666666667,0.2916666666666667,12,1,0.8567204327387953,0.9568645484949831,1.0,0.1845727718578808,0.8878605013986824,941.7112555749585,0,1196,0,0.0,1,0
20260514_035650,6,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,1,95.04,0,0.9991582491582491,5.4074006513672295,95.04,0.408974947667377,0.283974947667377,12,5,0.8636142391999964,0.9564057239057238,0.8769324960113657,0.4008826676896878,0.888045937665367,936.9917676066349,1188,0,0,1.0,1,0
20260514_035650,8,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,1,95.92,2,0.9974979149291076,5.444137110869016,95.92,0.4166666666666667,0.2916666666666667,12,10,0.854805310086671,0.9573060884070058,1.0,0.16628829077681373,0.8877968857316525,942.7199979050043,0,1199,0,0.0,1,0
20260514_035650,10,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,1,97.92,2,0.9901960784313726,5.531672373429066,97.92,0.4053623321012547,0.2803623321012547,12,0,0.8376603131395539,0.9570833333333334,0.8191306469534265,0.22961169891647118,0.8872026055191443,951.0907175039824,0,1224,0,0.0,1,0
20260514_035650,12,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,1,87.12,4,0.9990817263544536,5.070533356803718,87.12,0.4166666666666667,0.2916666666666667,12,0,0.9430263062427633,0.9533700642791552,1.0,0.8282016621709226,0.8909682483187978,913.2644537863017,0,1089,0,0.0,1,0
20260514_035650,14,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,1,91.60000000000001,3,0.9991266375545852,5.259309384233871,91.60000000000001,0.4166666666666667,0.2916666666666667,12,1,0.8959985439433802,0.9562183406113536,1.0,0.5094640842596736,0.8890049293824356,926.0516191548458,1145,0,0,1.0,1,0
20260514_035650,16,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,1,88.56,1,1.0,5.129940236629053,88.56,0.4166666666666667,0.2916666666666667,12,4,0.9268632493475696,0.9546431797651308,1.0,0.7233097792733014,0.8902830126044997,918.9970812285052,0,1107,0,0.0,1,0
20260514_035650,18,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,1,92.24,2,0.9991326973113617,5.287723272011288,92.24,0.4166666666666667,0.2916666666666667,12,7,0.8904299745586574,0.9557762359063311,1.0,0.4686441784234477,0.8888834079875072,928.376592526975,1153,0,0,1.0,1,0
20260514_035650,20,e2,Eval-Transferred-OSD+Fuzzy+OP-CBRS-e2,proxy,1,91.76,2,0.998256320836966,5.265838404065285,91.76,0.4166666666666667,0.2916666666666667,12,0,0.8942049236118845,0.955945945945946,1.0,0.49680882786129876,0.8889315231026303,926.8217496669184,1147,0,0,1.0,1,0
